ID,pred
ID_667,773272507.43
ID_6250,793268002.14
ID_5650,59476358.41
ID_1707,5071991508.4
ID_5275,1591037587.5
ID_2047,349942.5
ID_4422,305103294.83
ID_987,633835552.74
ID_3827,1781657948.36
ID_5981,7965996.3
ID_1217,31005559.5
ID_4793,337578028.71
ID_3627,1134471049.27
ID_6781,101362397.48
ID_5216,371237.2
ID_3719,3484703.8
ID_5987,6179703.42
ID_1188,7982676648.03
ID_1110,1923659816.78
ID_5935,108228188.1
ID_555,645755695.57
ID_6770,412165596.11
ID_6799,171034486.71
ID_2485,32367061.69
ID_1295,402920407.84
ID_1372,372587.9
ID_1513,183900903.61
ID_3594,242822.9
ID_189,59515763.1
ID_5697,898780271.78
ID_5606,974482095.82
ID_6863,560150.26
ID_1351,449350440.74
ID_1942,491990.8
ID_4799,257197821.28
ID_478,1207808174.36
ID_6103,222891923.09
ID_6541,252249636.73
ID_2196,3484703.8
ID_2666,502752407.0
ID_2970,1638568.0
ID_5934,91477477.42
ID_2564,990795745.0
ID_2994,1317425662.83
ID_7180,278932.2
ID_5832,1043486040.46
ID_2329,978416951.31
ID_3495,1928718004.7
ID_6587,549536.46
ID_6075,53332839.2
ID_5429,1810642.62
ID_5963,203974489.43
ID_3078,185827944.14
ID_4736,987387079.34
ID_2059,1638568.0
ID_6866,1080083019.33
ID_709,331623582.99
ID_295,107761524.17
ID_3731,67273384.88
ID_6845,6631088.3
ID_6773,8683142540.42
ID_1222,715918235.3
ID_6501,9646219365.03
ID_6749,714492991.91
ID_2456,9717545292.78
ID_1245,493304564.0
ID_6577,700310995.72
ID_1874,1893272.54
ID_3317,478025281.51
ID_1,27932904.18
ID_983,54555445.18
ID_254,10327763.24
ID_817,15251314.69
ID_6932,567204786.59
ID_685,11769862.35
ID_6016,4938176405.94
ID_5027,64894301.65
ID_2442,2109042886.44
ID_7077,6211338.06
ID_373,428474.1
ID_6464,760650578.31
ID_2275,806031437.85
ID_3680,1893561223.6
ID_4318,31401727.52
ID_490,7456600768.28
ID_2860,614696380.65
ID_7052,546341909.8
ID_1858,1264331492.92
ID_2642,355513.6
ID_6368,286388308.38
ID_3886,839581672.7
ID_5397,83652876.75
ID_2591,9215124.5
ID_2593,716722212.31
ID_2345,1951127.16
ID_6396,137315249.0
ID_3623,907071136.81
ID_474,88342442.26
ID_5128,396019614.55
ID_342,412066.3
ID_3505,218465913.74
ID_2684,8884649491.01
ID_6318,8619686.69
ID_1086,71933269.24
ID_439,435898013.98
ID_6425,311534053.16
ID_5508,504999149.52
ID_1024,865255935.5
ID_2322,389756.2
ID_77,8058318159.9
ID_6346,4270030406.76
ID_3592,273611163.69
ID_7254,234107446.64
ID_572,11010859.81
ID_7178,404582720.25
ID_4309,46680227.58
ID_7157,8664351.96
ID_2181,2669909365.95
ID_223,344255369.1
ID_4415,903059763.85
ID_5517,4123786018.28
ID_1509,1594278791.05
ID_6741,585492766.96
ID_1644,19535576.67
ID_2768,903415712.35
ID_618,71782410.25
ID_4188,1848782730.08
ID_704,2059822480.57
ID_5011,227435016.79
ID_4722,493693.7
ID_5347,947569635.94
ID_4041,960894223.01
ID_5468,187524.0
ID_1491,1031086290.68
ID_6197,37770830.13
ID_6039,511985832.28
ID_381,7407951895.38
ID_2281,380057197.88
ID_682,3105407.0
ID_3497,3327428265.04
ID_1645,2059130460.33
ID_0,147475316.1
ID_2571,1893272.54
ID_7161,291189427.06
ID_3206,31468391.36
ID_5055,56947180.8
ID_4186,78071918.9
ID_6899,56811430.06
ID_1227,6298895.77
ID_5430,21247861.02
ID_3662,40996146.12
ID_6167,1754314.36
ID_3070,903190231.38
ID_971,108166796.95
ID_1115,6311124.8
ID_7028,37764957.71
ID_5264,461113093.12
ID_6169,3881289641.67
ID_3495,1928718004.7
ID_4389,1754314.36
ID_4447,4864414608.05
ID_5936,439854.4
ID_1574,456172994.19
ID_1761,19535576.67
ID_4631,4524100890.68
ID_4475,371237.2
ID_3329,942969630.46
ID_6045,1034683855.76
ID_3176,372496.7
ID_3663,1843035583.8
ID_6849,277324399.27
ID_7167,183367.7
ID_7076,292909.8
ID_1824,903797778.52
ID_1931,434804809.84
ID_3419,360333.4
ID_2226,348214.6
ID_2174,1462611006.62
ID_6129,354530.1
ID_2762,5358715537.94
ID_2427,10819647.13
ID_6052,347767.9
ID_4547,548872174.41
ID_1060,428474.1
ID_3464,478762360.47
ID_5704,3443971.6
ID_5022,93700594.0
ID_3293,41519877.56
ID_6896,33219293.69
ID_4737,83652876.75
ID_4124,52548482.7
ID_4850,228829204.58
ID_5936,439854.4
ID_1968,642685446.5
ID_6957,6211338.06
ID_6935,448537817.66
ID_4897,415697.4
ID_4495,170401788.31
ID_6923,312101396.93
ID_4734,16214009.94
ID_6921,1082894618.4
ID_6345,553226394.81
ID_5180,1144646827.59
ID_4346,986329340.72
ID_5909,4938410603.29
ID_1484,213173174.74
ID_164,1550960263.83
ID_6926,356004821.76
ID_474,88342442.26
ID_2955,357848481.62
ID_5743,9366893668.46
ID_2273,1022159823.62
ID_3468,7042059825.04
ID_3739,372496.7
ID_2396,634025990.29
ID_4492,40799081.97
ID_2369,47528292.8
ID_534,38616391.15
ID_4887,1779485029.61
ID_4821,4790678549.12
ID_469,10327763.24
ID_593,258599590.35
ID_4509,1818615936.2
ID_3417,439448939.77
ID_2276,607570595.6
ID_2844,6067893.07
ID_2535,994934002.98
ID_7095,338182.0
ID_6474,549536.46
ID_3641,1058935308.45
ID_2421,3484703.8
ID_4268,18221679.52
ID_941,428474.1
ID_4453,767562029.93
ID_4885,4944016653.62
ID_7195,5088357556.32
ID_3756,567515409.81
ID_5130,1754314.36
ID_6722,1253288864.76
ID_941,428474.1
ID_6306,40140721.25
ID_6999,5356458090.54
ID_2422,1275636087.37
ID_182,584962165.34
ID_6023,133953939.13
ID_2886,268149929.5
ID_7221,520178.26
ID_1052,104975215.1
ID_1579,474040102.23
ID_5669,1457367859.29
ID_2980,330202753.23
ID_2640,491990.8
ID_1883,19535576.67
ID_3447,425805452.05
ID_3332,913508351.49
ID_4823,278538783.83
ID_2856,608453820.64
ID_1163,510827.6
ID_314,6324013.44
ID_5513,439854.4
ID_6968,3330902917.22
ID_999,781665930.09
ID_6734,580938747.94
ID_1538,9718504.9
ID_6739,973671637.87
ID_6067,549175055.96
ID_2393,445320239.46
ID_2376,699433096.23
ID_2147,1893561223.6
ID_1433,148216318.78
ID_2375,722688321.6
ID_2686,6350360637.94
ID_3779,1285510079.47
ID_4348,886119620.96
ID_6791,37434227.61
ID_7227,230830.6
ID_5374,1471816.0
ID_4889,263828800.45
ID_5313,371237.2
ID_6381,1710942666.46
ID_6240,292909.8
ID_53,788886037.66
ID_7183,1122891327.81
ID_4649,384419702.24
ID_6484,999469856.59
ID_325,263892197.58
ID_138,4161089197.07
ID_5606,974482095.82
ID_5539,117408408.58
ID_6276,1636190.82
ID_5208,67219869.77
ID_5187,4531785569.97
ID_847,137308183.5
ID_348,2947823.0
ID_867,8535418.4
ID_2704,8361840.3
ID_5921,1181076324.29
ID_2701,28706235.25
ID_1860,3806629460.68
ID_5593,683748170.86
ID_7211,119459149.53
ID_6887,126874394.82
ID_1682,296114974.69
ID_3037,2155993410.63
ID_6521,37413791.21
ID_6905,34674091.88
ID_672,4696423851.89
ID_5320,1754314.36
ID_4801,461548955.21
ID_2105,475059650.58
ID_1652,204821263.85
ID_6143,83652876.75
ID_4287,371237.2
ID_1907,7481102.9
ID_1233,812614904.57
ID_3881,450936249.44
ID_390,38611407.49
ID_506,137139131.09
ID_1913,26402905.52
ID_544,351201908.15
ID_3703,1145736761.69
ID_7014,33219293.69
ID_5289,252532215.52
ID_6669,5191212375.34
ID_1897,7911133.4
ID_6081,29177642.98
ID_905,412066.3
ID_7129,2339581592.58
ID_2651,881978425.4
ID_5788,187524.0
ID_6843,862886174.73
ID_3719,3484703.8
ID_1545,29221937.55
ID_5079,265712903.87
ID_251,3036149308.77
ID_4762,7002947911.99
ID_3385,71114021.56
ID_4939,3697845250.27
ID_4975,945761486.73
ID_5249,818716054.62
ID_6236,547778540.7
ID_3646,241051497.99
ID_5279,938697751.81
ID_1039,798616815.11
ID_3744,435054748.5
ID_2014,219479500.94
ID_6568,5272515433.01
ID_7089,259222357.07
ID_706,288860624.46
ID_6429,245455336.35
ID_2021,34486958.02
ID_6549,432888945.11
ID_4764,9574798947.66
ID_800,11010859.81
ID_4724,654641171.39
ID_1414,6611840484.86
ID_3645,410085.8
ID_3861,443201802.6
ID_3106,169981707.87
ID_1997,757163605.18
ID_3521,491990.8
ID_5228,4215780416.7
ID_2115,6775100595.7
ID_3065,370307.0
ID_3243,605329482.62
ID_5028,1797792271.58
ID_5817,792561520.84
ID_5995,306087141.03
ID_906,917882983.48
ID_4255,493693.7
ID_6191,34674091.88
ID_6085,39699716.6
ID_4385,437069129.5
ID_3760,128466286.15
ID_5225,5051119341.49
ID_1126,383091241.14
ID_5461,245045.9
ID_3384,49439212.83
ID_5751,116404921.32
ID_203,715918235.3
ID_5345,595698532.2
ID_1917,1461149880.63
ID_4273,252624689.15
ID_6663,949487041.73
ID_2014,219479500.94
ID_1845,145011371.3
ID_7146,43390823.05
ID_5115,209552082.83
ID_2734,979233658.52
ID_4977,1922110191.8
ID_4724,654641171.39
ID_2501,806031437.85
ID_4094,68225572.3
ID_2712,1127676504.09
ID_1096,177051615.35
ID_5838,201581826.4
ID_4724,654641171.39
ID_5699,4905290407.67
ID_1824,903797778.52
ID_2286,441952430.06
ID_6169,3881289641.67
ID_4224,34912498.58
ID_2891,580657896.31
ID_4389,1754314.36
ID_881,944862293.85
ID_1983,360131649.49
ID_187,137006679.95
ID_5611,15884993.09
ID_2092,18840365.66
ID_3357,2112278958.53
ID_4708,459252276.88
ID_1037,11010859.81
ID_5020,3414734352.14
ID_5780,7648244.14
ID_6164,350469996.85
ID_4201,1754314.36
ID_2145,1076585616.7
ID_3837,5446463771.3
ID_1958,3484703.8
ID_634,1039614962.85
ID_1391,65957463.21
ID_6214,246533979.58
ID_5487,374505.9
ID_4594,31671286.75
ID_2255,29221937.55
ID_3334,4973097200.11
ID_6318,8619686.69
ID_7059,432538522.38
ID_6566,598436379.84
ID_5630,478415148.41
ID_5201,3083590583.58
ID_7092,549536.46
ID_6586,120271573.45
ID_4117,600613389.37
ID_1621,884017202.92
ID_3254,1002313465.72
ID_7187,1030409857.82
ID_2139,37583586.22
ID_5965,5577185.1
ID_1869,466670483.9
ID_7240,4708800291.92
ID_302,36346629.63
ID_5074,312818020.73
ID_7074,5511540353.45
ID_2814,2131698639.45
ID_4097,1041006222.24
ID_6466,6516662.9
ID_2819,50950044.62
ID_6356,416519598.75
ID_3328,865551614.5
ID_6104,218218959.55
ID_2089,389756.2
ID_6356,416519598.75
ID_4088,91911668.88
ID_4917,363839.4
ID_5653,207378398.99
ID_4774,44534381.32
ID_1856,2168484536.18
ID_177,1914406.9
ID_965,139641813.34
ID_5557,1622402041.4
ID_5877,3367628305.21
ID_4105,1720783164.1
ID_2122,17636821.7
ID_6881,4622214102.23
ID_3742,177363645.17
ID_1774,738096259.07
ID_439,435898013.98
ID_2844,6067893.07
ID_3232,614197375.67
ID_4757,428873335.41
ID_932,95021927.36
ID_2148,1899123476.74
ID_3995,3187307003.66
ID_1891,235114315.04
ID_4127,253417525.88
ID_2445,269302676.12
ID_6101,7648244.14
ID_3085,3911640714.68
ID_3648,348139211.38
ID_1724,128273833.46
ID_5696,493693.7
ID_4775,61000373.76
ID_2157,399671929.43
ID_512,256376479.98
ID_5744,1780028.0
ID_4545,534572374.07
ID_4183,344945570.9
ID_3354,69758378.23
ID_7063,987265842.29
ID_1441,7481102.9
ID_980,36346629.63
ID_6859,309938.9
ID_408,46460133.38
ID_5004,493693.7
ID_1377,845369582.35
ID_4400,2417486731.26
ID_1373,228542440.2
ID_1307,600515489.29
ID_2579,560448697.52
ID_427,944862293.85
ID_6781,101362397.48
ID_2067,370307.0
ID_1240,334029107.28
ID_6637,43390823.05
ID_6105,171981.1
ID_937,1261822996.88
ID_5827,203667297.5
ID_1372,372587.9
ID_5662,1627131037.6
ID_5684,446419611.43
ID_5033,371237.2
ID_3541,100220764.83
ID_4515,259518875.51
ID_6295,8770555.1
ID_388,5986202366.74
ID_2419,1010992780.46
ID_1983,360131649.49
ID_2445,269302676.12
ID_12,8875858.5
ID_859,27932904.18
ID_3617,6498089734.71
ID_2469,28706235.25
ID_2566,392029821.35
ID_1094,753683038.15
ID_5287,5068698892.92
ID_4486,9753940086.43
ID_5707,525844322.9
ID_4155,580372081.22
ID_1528,650248122.93
ID_1391,65957463.21
ID_4240,267665398.82
ID_7006,131822981.01
ID_4353,5588387552.19
ID_4449,5156958282.47
ID_17,880103289.07
ID_1721,819381705.42
ID_6080,168962274.5
ID_6915,1460134093.2
ID_4992,551731604.51
ID_5088,1018868555.43
ID_7026,43390823.05
ID_1762,2055403554.78
ID_4836,464005.5
ID_6032,3529076710.41
ID_5138,913362036.15
ID_5780,7648244.14
ID_3129,7573863.09
ID_311,8875858.5
ID_1429,9138561.2
ID_1967,409754.2
ID_2169,611735679.62
ID_330,439355680.34
ID_6336,1683004.26
ID_5128,396019614.55
ID_4270,873580448.35
ID_4703,245045.9
ID_4720,938640094.51
ID_2893,99887447.87
ID_4901,437407683.62
ID_5480,1218030832.55
ID_6051,201236814.59
ID_5334,156486782.45
ID_5435,208619724.83
ID_5843,341514.2
ID_3810,784723292.52
ID_407,29924787.21
ID_3260,540508851.33
ID_4245,527433113.08
ID_2148,1899123476.74
ID_3398,1893561223.6
ID_5469,415697.4
ID_5042,5495427376.3
ID_3775,1928718004.7
ID_7139,109853760.96
ID_1524,9234584316.79
ID_1282,468040.3
ID_4816,493693.7
ID_4973,684998713.58
ID_309,1889535658.4
ID_46,408839010.09
ID_2465,2055403554.78
ID_6060,9411070308.52
ID_6103,222891923.09
ID_5103,656536620.13
ID_2169,611735679.62
ID_4642,1115538122.17
ID_1899,29221937.55
ID_5462,319931597.64
ID_1297,7324803767.66
ID_74,7330486553.35
ID_4286,1835270485.04
ID_1841,1099460840.7
ID_1103,30487295.96
ID_3050,438974790.27
ID_115,7848871.85
ID_2772,1137577484.04
ID_2505,161023.3
ID_2306,160140129.34
ID_2850,270657365.46
ID_5385,5509502125.28
ID_4766,1810642.62
ID_579,10327763.24
ID_6163,300384242.04
ID_4535,886119620.96
ID_859,27932904.18
ID_4070,787969573.08
ID_6709,175031276.76
ID_12,8875858.5
ID_4230,7965996.3
ID_678,231616355.4
ID_747,1049724047.14
ID_3459,372496.7
ID_4673,1810642.62
ID_6726,265548602.97
ID_3868,897520689.86
ID_5009,4836173150.4
ID_792,2876718.2
ID_2379,7826858.2
ID_2534,3853912.6
ID_4520,267198417.17
ID_252,472539227.49
ID_1468,1481396.8
ID_775,596158767.93
ID_2562,330975.1
ID_1546,31468391.36
ID_6963,8844653.7
ID_3247,370307.0
ID_5903,931403089.09
ID_5190,4902895575.39
ID_4259,5641111253.81
ID_4532,1453091123.34
ID_6757,458941126.81
ID_5940,3818305402.71
ID_593,258599590.35
ID_2236,24527759.08
ID_4490,1247051855.67
ID_233,673754680.45
ID_7149,67198550.25
ID_5341,31671286.75
ID_5433,128548170.74
ID_2901,3752814177.16
ID_4910,1684573.0
ID_3563,4923290395.36
ID_4558,172706308.56
ID_7046,250346523.24
ID_4641,16214009.94
ID_6230,1476513.4
ID_3798,778282869.45
ID_67,248805916.83
ID_1753,9564660440.75
ID_2946,1928718004.7
ID_1895,206726184.29
ID_5597,363839.4
ID_3181,468731571.07
ID_4956,21247861.02
ID_2606,722688321.6
ID_5628,234664290.02
ID_1390,69846037.72
ID_2715,47528292.8
ID_3613,491990.8
ID_1523,2027952.16
ID_6585,114716090.78
ID_1929,349942.5
ID_7161,291189427.06
ID_5631,443372401.51
ID_3130,218031479.55
ID_2244,28706235.25
ID_4499,90763725.99
ID_3787,368768381.06
ID_5991,245045.9
ID_3255,667192170.87
ID_3751,9929784703.21
ID_543,388078473.62
ID_5831,1749610816.47
ID_2849,191154028.96
ID_4017,3393169677.66
ID_7142,201864005.08
ID_2593,716722212.31
ID_1899,29221937.55
ID_4797,245405954.0
ID_1717,948896982.79
ID_6122,835539012.62
ID_4498,40720606.51
ID_1860,3806629460.68
ID_6852,131728204.3
ID_690,10327763.24
ID_6527,471743225.7
ID_6354,329473065.27
ID_7065,1476513.4
ID_3637,76606315.5
ID_2790,888626883.66
ID_5266,415697.4
ID_2850,270657365.46
ID_5467,534149961.18
ID_1310,1860469032.85
ID_6451,1659638.5
ID_6940,1197993.56
ID_3915,837296002.18
ID_3692,268830289.68
ID_4185,72804244.16
ID_1582,908007623.79
ID_950,1892676.98
ID_1541,128730984.14
ID_6857,338182.0
ID_589,995476196.94
ID_6993,511322711.18
ID_1213,27932904.18
ID_6528,424612469.7
ID_3876,378574390.35
ID_2681,436693973.17
ID_1940,870297134.12
ID_3642,4287674156.39
ID_6657,483958585.73
ID_3204,7911133.4
ID_453,5419686880.66
ID_1055,876356.5
ID_5144,57359295.43
ID_7059,432538522.38
ID_4712,421934630.72
ID_5951,6360553888.68
ID_3608,1141359608.07
ID_2241,17636821.7
ID_2742,458127588.43
ID_4330,7648244.14
ID_4200,341514.2
ID_6996,15584416.89
ID_5503,3586886742.19
ID_1989,6470552069.37
ID_2406,491990.8
ID_3264,1821839541.55
ID_5149,29177642.98
ID_285,599389798.5
ID_3702,1000042281.48
ID_6727,336813899.39
ID_1014,857972655.92
ID_662,987642841.05
ID_6155,1564415131.96
ID_2343,1893272.54
ID_4320,589436143.9
ID_4136,1725671268.1
ID_6861,84448700.64
ID_7043,468048433.81
ID_245,515251832.66
ID_5306,77774119.3
ID_6132,363839.4
ID_5826,399792.8
ID_2671,2153504077.65
ID_1569,215931232.4
ID_841,1106268672.73
ID_2230,7472108825.2
ID_5264,461113093.12
ID_5438,47838008.63
ID_3153,5450085855.5
ID_4059,407447805.4
ID_1212,149438055.9
ID_6119,1011038520.86
ID_2820,122147702.31
ID_6718,1432615849.85
ID_5972,31671286.75
ID_7186,962088539.52
ID_2911,1913929.34
ID_560,921018037.92
ID_2561,261451834.34
ID_479,993751143.12
ID_440,597428350.25
ID_1170,1934384421.07
ID_3454,2362051796.25
ID_6445,992648036.13
ID_134,1778908.0
ID_1443,682953351.04
ID_2923,40042205.53
ID_5709,548690950.8
ID_823,2077718732.46
ID_675,2876718.2
ID_2819,50950044.62
ID_850,91502103.11
ID_3554,1752629268.45
ID_4489,21247861.02
ID_1858,1264331492.92
ID_3578,31468391.36
ID_1311,244462901.55
ID_1924,249405543.48
ID_1355,433377277.47
ID_5630,478415148.41
ID_4152,507564854.38
ID_7145,46984105.8
ID_7142,201864005.08
ID_450,412066.3
ID_5687,349329.0
ID_943,391751.1
ID_2519,986735173.9
ID_2868,1638568.0
ID_5087,1535196.8
ID_4614,416987778.59
ID_3920,414120752.79
ID_6458,292909.8
ID_262,413811.0
ID_3671,7911133.4
ID_3788,684917229.39
ID_6544,321992861.0
ID_7031,435016085.73
ID_483,260816441.87
ID_6244,6133064.7
ID_5952,1735900.46
ID_6518,189811409.12
ID_7195,5088357556.32
ID_2598,47528292.8
ID_1520,5024214061.16
ID_1358,903322330.0
ID_1243,396897.2
ID_7182,994029203.81
ID_5069,7965996.3
ID_5821,255521764.27
ID_5896,591458747.53
ID_5565,337540275.9
ID_1018,645755695.57
ID_3953,1922110191.8
ID_3512,439187192.46
ID_7232,305744248.06
ID_2895,63550388.95
ID_6483,1034579715.06
ID_7070,590769.86
ID_4222,37331966.37
ID_4442,882123483.87
ID_653,344104158.83
ID_2292,789066482.89
ID_6060,9411070308.52
ID_3922,449991324.18
ID_1044,10327763.24
ID_5661,892946827.62
ID_4874,29177642.98
ID_5070,3750144641.44
ID_2494,7826858.2
ID_447,735047963.8
ID_331,398603715.53
ID_508,71886550.9
ID_5416,221174971.77
ID_2716,37583586.22
ID_4965,32443648.8
ID_4736,987387079.34
ID_6602,505979.66
ID_1049,1030514181.04
ID_4429,416963598.73
ID_5375,1218030832.55
ID_4705,269292949.02
ID_797,913608864.13
ID_94,758338843.67
ID_97,27932904.18
ID_1075,8381753989.71
ID_2409,917232933.35
ID_1214,29924787.21
ID_6304,43367705.65
ID_3834,363157707.52
ID_6307,469093171.5
ID_2366,226756437.37
ID_2092,18840365.66
ID_3161,900584007.95
ID_2928,28706235.25
ID_5994,171981.1
ID_6761,1091650269.32
ID_610,715734938.92
ID_2231,1893272.54
ID_2501,806031437.85
ID_5844,3948588.89
ID_2979,82266356.5
ID_5631,443372401.51
ID_6962,471978430.2
ID_2720,251177500.67
ID_5767,511395235.7
ID_5041,7981053072.01
ID_7184,1476513.4
ID_6299,114479050.29
ID_6225,553267841.22
ID_1090,6868992.1
ID_4911,493693.7
ID_1756,6554824854.63
ID_5378,1684573.0
ID_2189,3206459.4
ID_3893,4610656371.61
ID_3805,370307.0
ID_5529,6811944446.84
ID_5194,374516294.13
ID_2933,42308399.36
ID_6163,300384242.04
ID_6911,6039444.46
ID_4728,363839.4
ID_1132,596496323.39
ID_2454,6931727042.85
ID_685,11769862.35
ID_5797,1144134324.53
ID_7095,338182.0
ID_5986,1448446683.1
ID_888,390558659.39
ID_1784,55371182.4
ID_7119,1463258.36
ID_3269,372496.7
ID_1542,731544352.16
ID_6445,992648036.13
ID_2582,17636821.7
ID_3458,2357555893.58
ID_2919,5647240.56
ID_6345,553226394.81
ID_1246,465424132.13
ID_1108,625767628.47
ID_2811,726676815.99
ID_5354,369727222.82
ID_170,389652983.28
ID_6549,432888945.11
ID_4804,507204773.19
ID_1545,29221937.55
ID_3266,978941760.26
ID_2665,409754.2
ID_5164,291626069.17
ID_5570,332475243.68
ID_1870,4312958.01
ID_2586,4420543.8
ID_4823,278538783.83
ID_6565,783125499.15
ID_5956,4869961630.66
ID_949,7393485483.5
ID_653,344104158.83
ID_5113,347691511.44
ID_235,714623814.43
ID_2678,330975.1
ID_247,959677826.8
ID_5291,580330927.78
ID_5544,43356094.79
ID_513,539306536.42
ID_4268,18221679.52
ID_483,260816441.87
ID_3965,450425390.07
ID_4103,201993804.04
ID_3752,5203667016.95
ID_5738,341514.2
ID_163,2913708188.36
ID_5792,411776181.72
ID_3872,245045.9
ID_4789,7965996.3
ID_4448,5661438617.93
ID_3106,169981707.87
ID_2617,6068198.89
ID_1140,1778908.0
ID_2557,980248965.06
ID_7159,2681650913.82
ID_3046,471953116.91
ID_1186,4734923030.84
ID_983,54555445.18
ID_2891,580657896.31
ID_2892,409754.2
ID_6229,1097910716.48
ID_3858,32229331.34
ID_4931,379382200.0
ID_51,902862401.7
ID_3829,410085.8
ID_4855,1754314.36
ID_4118,546222928.4
ID_6511,172435357.99
ID_5599,346156169.51
ID_6423,3086331224.1
ID_4669,5012920183.57
ID_4056,445304684.76
ID_465,1028210399.99
ID_6421,6834758.9
ID_4439,1336400314.54
ID_6415,6039444.46
ID_6915,1460134093.2
ID_3562,9963899252.15
ID_2580,19535576.67
ID_6490,311430887.45
ID_4733,800737434.59
ID_4345,1634824474.09
ID_2885,3207163829.79
ID_50,1222992991.32
ID_5954,1780028.0
ID_7036,57300922.36
ID_1596,3194802.4
ID_1573,361757002.09
ID_2459,6728720699.16
ID_3966,471341336.76
ID_912,380255565.66
ID_3275,435121369.69
ID_4275,464005.5
ID_2598,47528292.8
ID_5717,464005.5
ID_6146,93773718.16
ID_2166,489641643.49
ID_6210,362464544.09
ID_1051,108719218.1
ID_2172,1328015268.72
ID_300,27932904.18
ID_7171,568614850.56
ID_4474,1975919383.0
ID_6049,411730.7
ID_2390,262561012.07
ID_5667,3763715960.94
ID_4687,31671286.75
ID_7203,706379638.5
ID_154,450251.4
ID_3450,67948472.32
ID_4517,7648244.14
ID_5366,549218451.44
ID_5334,156486782.45
ID_4580,1810642.62
ID_1210,773300365.85
ID_2050,439925278.43
ID_6579,121421672.93
ID_5587,1217042606.56
ID_4261,363839.4
ID_2983,3484703.8
ID_5205,578756015.41
ID_4436,552515797.76
ID_2744,463907495.7
ID_1417,800215884.12
ID_492,5068562337.4
ID_7096,482924465.46
ID_4900,503144201.86
ID_3064,5494621746.93
ID_5431,1496920293.89
ID_2034,1328164746.08
ID_3093,348214.6
ID_6000,465409222.79
ID_2620,32520407.22
ID_4482,1754314.36
ID_1629,444772473.46
ID_4698,4041783458.85
ID_687,3073439184.52
ID_3347,314675452.43
ID_5122,3134644408.02
ID_3805,370307.0
ID_3213,1893561223.6
ID_6998,7977169985.69
ID_1618,1924188589.86
ID_3653,8531300540.9
ID_6307,469093171.5
ID_5239,23970137.5
ID_1876,1951127.16
ID_6197,37770830.13
ID_4036,37331966.37
ID_5611,15884993.09
ID_1598,141334078.5
ID_4083,1033813770.62
ID_4940,1765604561.52
ID_1327,37427624.32
ID_5136,1810642.62
ID_4293,402328894.27
ID_3727,463414.7
ID_2876,3206459.4
ID_552,1627340.0
ID_4054,266338293.91
ID_1234,617880736.72
ID_2305,267807889.84
ID_1890,65763270.58
ID_632,1043370327.14
ID_1714,3853912.6
ID_4506,691801259.4
ID_3949,557814467.4
ID_3483,114631494.32
ID_4521,246752195.32
ID_3840,8471079602.24
ID_1141,555923.7
ID_5808,5073185829.56
ID_5136,1810642.62
ID_7047,183367.7
ID_6861,84448700.64
ID_7112,469111724.44
ID_3810,784723292.52
ID_1474,778915124.52
ID_5481,983693437.38
ID_6002,443744886.67
ID_3402,3803315709.55
ID_5295,1154373314.33
ID_3110,35376351.97
ID_3861,443201802.6
ID_1273,135942289.16
ID_4561,439854.4
ID_5348,1625758104.1
ID_591,1971327694.56
ID_6808,274697347.47
ID_283,5620617.02
ID_6060,9411070308.52
ID_2682,399619145.05
ID_4879,594349162.56
ID_2024,7481102.9
ID_4494,203944289.25
ID_2471,66674957.33
ID_5252,7965996.3
ID_5838,201581826.4
ID_6122,835539012.62
ID_4933,69578374.81
ID_2113,1951127.16
ID_4740,97221369.91
ID_3819,570479496.2
ID_3741,220385763.66
ID_6339,1476513.4
ID_3600,343707438.25
ID_7019,103003706.01
ID_2302,5220505104.43
ID_4148,266320252.43
ID_5011,227435016.79
ID_2673,1160690472.36
ID_5337,60743754.9
ID_704,2059822480.57
ID_3071,3484703.8
ID_3221,7573863.09
ID_3251,909351795.95
ID_4518,245045.9
ID_3129,7573863.09
ID_4137,1922110191.8
ID_566,2947823.0
ID_2385,40651541.83
ID_1432,7845853.5
ID_2518,1477701.0
ID_2573,1951127.16
ID_6889,619947202.69
ID_7120,9646139776.07
ID_3827,1781657948.36
ID_6865,1074209267.96
ID_3087,372496.7
ID_5582,349329.0
ID_2572,9717545292.78
ID_3115,37583586.22
ID_2851,337667037.01
ID_5012,130988708.77
ID_5316,199826011.78
ID_5411,4118890077.8
ID_1356,477338571.12
ID_4808,349329.0
ID_3934,172672779.76
ID_6761,1091650269.32
ID_1316,201988214.47
ID_6666,593719250.05
ID_6627,63573664.61
ID_2545,429967898.69
ID_6892,2427444995.2
ID_169,1418041754.93
ID_890,396897.2
ID_3353,189535682.32
ID_223,344255369.1
ID_2437,2362051796.25
ID_6946,1537513.5
ID_7109,196772446.98
ID_6051,201236814.59
ID_1376,792993049.1
ID_789,6142017905.91
ID_1141,555923.7
ID_4589,58706776.96
ID_1827,5503884737.19
ID_3127,373592202.61
ID_2162,431964643.74
ID_5774,3365382576.8
ID_2993,79394962.41
ID_6935,448537817.66
ID_1436,47528292.8
ID_414,715815501.2
ID_3211,518603326.1
ID_715,6417312207.2
ID_5573,483473637.28
ID_1570,163032.1
ID_3643,2149042577.39
ID_162,853905287.28
ID_7093,375383197.72
ID_6599,3755435422.37
ID_678,231616355.4
ID_3802,5139978806.75
ID_6187,30084140.8
ID_2373,36684170.28
